ID,Category,Language,Genre,Pubdate,Author_Last,Author_First,Work_Title,token_count,total_characters,avg_sentence_length,avg_word_length,speed_avg,circuitousness,volume,goodreads_avg,goodreads_URL
"2016_Lord,Emery_WhenWeCollided_YA.txt",FIC,English,Young Adult,2016,Lord,Emery,WhenWeCollided,101375,29,12.6481597006,3.9101771933,-2.3784,0.19567,-3.0061,3.84,https://www.goodreads.com/search?q=Emery+Lord+When+We+Collided
"2016_Luceno,James_Catalyst_BS.txt",FIC,English,Unkown,2016,Luceno,James,Catalyst,111762,56,16.4792096727,4.5084349691,-2.2807,0.23399,-3.0147,3.74,https://www.goodreads.com/search?q=James+Luceno+Catalyst
"2016_Lynch,Jim_BeforeTheWind_CT.txt",FIC,English,Unkown,2016,Lynch,Jim,BeforetheWind,104170,42,16.3918174666,4.3137282085,-2.2833,0.23538,-2.9823,3.9,https://www.goodreads.com/search?q=+Beforethe+Wind
"2016_Macdonald,Norm_BasedonaTrueStoryAMemoir_ME.txt",NON,English,Memoir,2016,Macdonald,Norm,BasedonaTrueStory:AMemoir,84785,55,15.7271378223,3.8880992196,-2.3209,0.13282,-2.8822,3.96,https://www.goodreads.com/search?q=+Basedona+True+Story:+A+Memoir
"2016_Mackintosh,Clare_ILetYouGo_MY.txt",FIC,English,Mystery,2016,Mackintosh,Clare,ILetYouGo,143949,40,15.0244233379,3.9564632292,-2.1288,0.39296,-3.0733,4.05,https://www.goodreads.com/search?q=Clare+Mackintosh+I+Let+You+Go
"2016_Mackintosh,Clare_ISeeYou_MY.txt",FIC,English,Mystery,2016,Mackintosh,Clare,ISeeYou,136469,39,14.1844922565,4.0714557035,-2.2426,0.30837,-3.0606,3.88,https://www.goodreads.com/search?q=Clare+Mackintosh+I+See+You
"2016_MacLaine,Shirley_AbovetheLineMyWildOatsAdventure_ME.txt",NON,English,Memoir,2016,MacLean,Shirley,AbovetheLineMyWildOatsAdventure,56989,25,15.9677780891,4.3259708591,-2.1937,0.22143,-2.8096,3.14,https://www.goodreads.com/search?q=+Abovethe+Line+My+Wild+Oats+Adventure
"2016_Macmillan,Gilly_ThePerfectGirl_MY.txt",FIC,English,Mystery,2016,Macmillan,Gilly,ThePerfectGirl,119816,34,18.8716333281,3.9085153158,-2.3492,0.22847,-3.0733,3.68,https://www.goodreads.com/search?q=Gilly+Macmillan+The+Perfect+Girl
"2016_MacraeBurnet,Graeme_HisBloodyProject_PW.txt",FIC,English,Unkown,2016,MacraeBurnet,Graeme,HisBloodyProject,110559,42,19.4269899842,4.2961348537,-2.2589,0.17951,-2.9527,3.92,https://www.goodreads.com/search?q=+His+Bloody+Project
"2016_Mafi,Tahereh_Furthermore_MG.txt",FIC,English,Middle Grade,2016,Mafi,Tahereh,Furthermore,94517,14,14.5904600185,4.2026123424,-2.2657,0.22501,-2.9675,3.91,https://www.goodreads.com/search?q=Tahereh+Mafi+Furthermore
"2016_Mahajan,Karan_TheAssociationofSmallBombs_PW.txt",FIC,English,Unkown,2016,Mahajan,Karan,TheAssociationofSmallBombs,106554,45,17.9232968881,4.2945723483,-2.4399,0.12727,-3.0177,3.57,https://www.goodreads.com/search?q=+The+Associationof+Small+Bombs
"2016_Maksik,Alexander_ShelterInPlace_CT.txt",FIC,English,Unkown,2016,Maksik,Alexander,ShelterinPlace,113340,23,11.3932448733,3.9771958468,-2.2242,0.25648,-3.0126,4.25,https://www.goodreads.com/search?q=+Shelterin+Place
"2016_Mallery,Susan_TheFriendsWeKeep_ROM.txt",FIC,English,Romance,2016,Mallery,Susan,TheFriendsWeKeep,139276,39,10.5568104298,4.0412001554,-2.339,0.26692,-3.1351,3.98,https://www.goodreads.com/search?q=Susan+Mallery+The+Friends+We+Keep
"2016_Marias,Javier_ThusBadBegins_CT.txt",FIC,English,Unkown,2016,Marias,Javier,ThusBadBegins,187737,37,33.1047434315,4.2451881405,-2.3763,0.22076,-3.2051,3.98,https://www.goodreads.com/search?q=Javier+Marias+Thus+Bad+Begins
"2016_Marsden,Monty_Missing_MY.txt",FIC,English,Mystery,2016,Marsden,Monty,Missing,90136,29,14.7812397507,4.2007402304,-2.2686,0.19792,-2.9286,3.83,https://www.goodreads.com/search?q=Monty+Marsden+Missing
"2016_Marsons,Angela_BloodLines_MY.txt",FIC,English,Mystery,2016,Marsons,Angela,BloodLines,108246,56,12.8894974994,4.2089251959,-2.3089,0.24816,-3.0384,4.42,https://www.goodreads.com/search?q=Angela+Marsons+Blood+Lines
"2016_Martel,Yann_TheHighMountainsOfPortugal_CT.txt",FIC,English,Unkown,2016,Martel,Yann,TheHighMountainsofPortugal,112163,41,14.2266615931,4.2566967589,-2.1867,0.11817,-2.7986,3.39,https://www.goodreads.com/search?q=+The+High+Mountainsof+Portugal
"2016_Mass,Sharon_TheSugarPlantersDaughter_ROM.txt",FIC,English,Romance,2016,Maas,Sharon,TheSugarPlanter'sDaughter,119813,46,14.2974940334,4.0273182532,-2.2642,0.18681,-2.9649,4.09,https://www.goodreads.com/search?q=Sharon+Maas+The+Sugar+Planter's+Daughter
"2016_Mbue,Imbolo_BeholdTheDreamers_CT.txt",FIC,English,Unkown,2016,Mbue,Imbolo,BeholdtheDreamers,141478,46,17.7268512718,4.0834737974,-2.1285,0.30969,-2.9932,3.95,https://www.goodreads.com/search?q=Imbolo+Mbue+Beholdthe+Dreamers
"2016_McBride,Eimear_TheLesserBohemians_CT.txt",FIC,English,Unkown,2016,McBride,Eimear,TheLesserBohemians,127274,17,9.7527969349,3.7965018283,-2.4521,0.20664,-3.1801,3.85,https://www.goodreads.com/search?q=Eimear+McBride+The+Lesser+Bohemians
"2016_McElwain,Julie_AMurderinTime_SF.txt",FIC,English,Science Fiction,2016,McElwain,Julie,AMurderinTime,177374,71,12.2049129567,4.3284284045,-2.2708,0.19964,-3.0384,3.76,https://www.goodreads.com/search?q=+A+Murderin+Time
"2016_McEwan,Ian_Nutshell_BS.txt",FIC,English,Unkown,2016,McEwan,Ian,Nutshell,56407,6,12.7157348963,4.222479296,-2.3799,0.16027,-2.9203,3.68,https://www.goodreads.com/search?q=Ian+McEwan+Nutshell
"2016_McGarry,Katie_WalkTheEdge_YA.txt",FIC,English,Young Adult,2016,McGarry,Katie,WalkTheEdge,143422,36,13.1688550179,3.8796795411,-2.3791,0.21662,-3.1119,4.24,https://www.goodreads.com/search?q=Katie+McGarry+Walk+The+Edge
"2016_McGee,Katharine_TheThousandthFloor_SF.txt",FIC,English,Science Fiction,2016,McGee,Katharine,TheThousandthFloor,159836,50,14.6222669472,4.2503035915,-2.4128,0.18769,-3.1383,3.67,https://www.goodreads.com/search?q=Katharine+McGee+The+Thousandth+Floor
"2016_McGinnis,Mindy_TheFemaleoftheSpecies_YA.txt",FIC,English,Young Adult,2016,McGinnis,Mindy,TheFemaleOfTheSpecies,84813,24,16.8313157372,3.8938500187,-2.4116,0.20341,-3.0216,4.17,https://www.goodreads.com/search?q=Mindy+McGinnis+The+Female+Of+The+Species
"2016_McGoldrick,May_TamingtheHighlander_ROM.txt",FIC,English,Romance,2016,McGoldrick,May,TamingtheHighlander,94024,25,11.9867414584,4.1055689386,-2.2481,0.30747,-3.0258,3.95,https://www.goodreads.com/search?q=+Tamingthe+Highlander
"2016_McGuire,Ian_TheNorthWater_CT.txt",FIC,English,Unkown,2016,McGuire,Ian,TheNorthWater,100374,32,15.9780324737,4.1965308185,-2.2302,0.24767,-2.9466,3.99,https://www.goodreads.com/search?q=Ian+McGuire+The+North+Water
"2016_McInerny,Jay_BrightPreciousDays_CT.txt",FIC,English,Unkown,2016,McInerny,Jay,"Bright,PreciousDays",161919,66,17.6748171597,4.3111996525,-2.1842,0.29794,-3.0303,3.61,"https://www.goodreads.com/search?q=+Bright,+Precious+Days"
"2016_McMillan,Terry_IAlmostForgotAboutYou_CT.txt",FIC,English,Unkown,2016,McMillan,Terry,IAlmostForgotAboutYou,145141,51,13.2913003663,3.797025997,-2.4081,0.2288,-3.1466,3.71,https://www.goodreads.com/search?q=Terry+McMillan+I+Almost+Forgot+About+You
"2016_Meadows,Rae_IWillSendRain_CT.txt",FIC,English,Unkown,2016,Meadows,Rae,IWillSendRain,87646,31,13.5235303194,4.0873279872,-2.4601,0.13721,-3.0345,3.71,https://www.goodreads.com/search?q=Rae+Meadows+I+Will+Send+Rain
"2016_Means,David_Hystopia_CT.txt",FIC,English,Unkown,2016,Means,David,Hystopia,110464,21,20.3283032757,4.0235671012,-2.3202,0.22209,-3.0275,2.94,https://www.goodreads.com/search?q=David+Means+Hystopia
"2016_Melton,GlennonDoyle_LoveWarriorAMemoir_ME.txt",NON,English,Memoir,2016,Melton,GlennonDoyle,LoveWarrior:AMemoir,88603,20,13.8269350811,3.8839505851,-2.3212,0.14268,-2.9054,4.07,https://www.goodreads.com/search?q=+Love+Warrior:+A+Memoir
"2016_Mendelsohn,Jane_BurningDownTheHouse_CT.txt",FIC,English,Unkown,2016,Mendelsohn,Jane,BurningDowntheHouse,82899,20,15.1940982405,4.3198951209,-2.1277,0.26825,-2.8799,4.13,https://www.goodreads.com/search?q=+Burning+Downthe+House
"2016_Meyer,Stephanie_TheChemist_BS.txt",FIC,English,Unkown,2016,Meyer,Stephanie,TheChemist,205417,41,13.6580452128,4.1638249993,-2.2293,0.31989,-3.1692,3.74,https://www.goodreads.com/search?q=+The+Chemist
"2016_Millet,Lydia_SweetLambOfHeaven_CT.txt",FIC,English,Unkown,2016,Millet,Lydia,SweetLambofHeaven,92968,21,18.5936,4.1289997988,-2.3708,0.14427,-2.962,2.99,https://www.goodreads.com/search?q=+Sweet+Lambof+Heaven
"2016_Mills,Kyle_OrdertoKill_BS.txt",FIC,English,Unkown,2016,Mills,Kyle,OrdertoKill,118817,51,14.6651444088,4.3291792176,-2.3059,0.25535,-3.0693,4.33,https://www.goodreads.com/search?q=+Orderto+Kill
"2016_Miranda,Megan_AllTheMissingGirls_MY.txt",FIC,English,Mystery,2016,Miranda,Megan,AllTheMissingGirls,127853,28,12.1521718468,4.0175474176,-2.3049,0.21377,-3.0564,3.77,https://www.goodreads.com/search?q=Megan+Miranda+All+The+Missing+Girls
"2016_Moore,Alan_Jerusalem_CT.txt",FIC,English,Unkown,2016,Moore,Alan,Jerusalem,723086,213,26.5196948581,4.4417943465,-2.2883,0.18159,-3.4008,3.98,https://www.goodreads.com/search?q=Alan+Moore+Jerusalem
"2016_Moore,Graham_TheLastDaysOfNight_CT.txt",FIC,English,Unkown,2016,Moore,Graham,TheLastDaysofNight,126124,48,13.9086898985,4.3735557679,-2.2101,0.24353,-2.9768,4.14,https://www.goodreads.com/search?q=+The+Last+Daysof+Night
"2016_Moore,Liz_TheUnseenWorld_CT.txt",FIC,English,Unkown,2016,Moore,Liz,TheUnseenWorld,146802,50,17.5810778443,4.302888343,-2.3228,0.20514,-3.0762,4.11,https://www.goodreads.com/search?q=Liz+Moore+The+Unseen+World
"2016_Morgan,CE_TheSportOfKings_CT.txt",FIC,English,Unkown,2016,Morgan,CE,TheSportofKings,265294,65,18.3581759048,4.2440109145,-2.1099,0.30822,-3.1395,3.58,https://www.goodreads.com/search?q=+The+Sportof+Kings
"2016_Moriarty,Liane_TrulyMadlyGuilty_BS.txt",FIC,English,Unkown,2016,Moriarty,Liane,TrulyMadlyGuilty,168702,38,13.7783404116,4.2376849434,-2.359,0.19348,-3.0817,3.58,https://www.goodreads.com/search?q=Liane+Moriarty+Truly+Madly+Guilty
"2016_Morris,Bonnie_TheDisappearingL_HIST.txt",NON,English,Historical,2016,Morris,Bonnie,TheDisappearingL:ErasureofLesbianSpacesandCulture,94641,35,29.1203076923,4.9416402632,-2.2638,0.11551,-2.8404,4.03,https://www.goodreads.com/search?q=+The+Disappearing+L:+Erasureof+Lesbian+Spacesand+Culture
"2016_Moshfegh,Ottessa_Eileen_PW.txt",FIC,English,Unkown,2016,Moshfegh,Ottessa,Eileen,90973,23,15.78296322,4.0701626923,-2.3182,0.21389,-2.9898,3.58,https://www.goodreads.com/search?q=Ottessa+Moshfegh+Eileen
"2016_Moyes,Jojo_ParisForOneandOtherStories_BS.txt",FIC,English,Unkown,2016,Moyes,Jojo,ParisForOneandOtherStories,64391,40,11.2414455307,4.0767909093,-2.3488,0.15058,-2.9056,3.53,https://www.goodreads.com/search?q=+Paris+For+Oneand+Other+Stories
"2016_Mukherjee,Siddhartha_TheGene_HIST.txt",NON,English,Historical,2016,Mukherjee,Siddhartha,TheGene:AnIntimateHistory,214181,154,23.3439782016,4.9871921561,-2.1218,0.11681,-2.8334,4.35,https://www.goodreads.com/search?q=Siddhartha+Mukherjee+The+Gene:+An+Intimate+History
"2016_Mull,Brandon_DeathWeavers_MG.txt",FIC,English,Middle Grade,2016,Mull,Brandon,DeathWeavers,151110,57,10.4755632582,4.2585985322,-2.1459,0.2706,-2.975,4.48,https://www.goodreads.com/search?q=Brandon+Mull+Death+Weavers
"2016_Muller,Herta_TheFoxWasEverTheHunter_CT.txt",FIC,English,Unkown,2016,Muller,Herta,TheFoxWasEvertheHunter,77101,19,16.2079041413,4.1254817098,-2.2288,0.15655,-2.8189,3.43,https://www.goodreads.com/search?q=+The+Fox+Was+Everthe+Hunter
"2016_Murray,Sabina_VallientGentlemen_CT.txt",FIC,English,Unkown,2016,Murray,Sabina,ValliantGentlemen,201309,128,15.3203196347,4.2707844482,-2.3426,0.19393,-3.1141,4.48,https://www.goodreads.com/search?q=+Valliant+Gentlemen
"2016_Myerson,Julie_TheStoppedHeart_CT.txt",FIC,English,Unkown,2016,Myerson,Julie,TheStoppedHeart,176904,42,10.8516746411,3.8254801119,-2.1791,0.40864,-3.1932,3.52,https://www.goodreads.com/search?q=Julie+Myerson+The+Stopped+Heart
"2016_Nadler,Stuart_TheInseparables_CT.txt",FIC,English,Unkown,2016,Nadler,Stuart,TheInseparables,118992,26,12.7769784173,4.2984957758,-2.3377,0.21409,-3.0194,3.32,https://www.goodreads.com/search?q=Stuart+Nadler+The+Inseparables
"2016_Nakamura,Fuminori_TheKingdom_CT.txt",FIC,English,Unkown,2016,Nakamura,Fuminori,TheKingdom,44989,11,11.3780981285,3.9563673934,-2.2223,0.24228,-2.8856,2.99,https://www.goodreads.com/search?q=Fuminori+Nakamura+The+Kingdom
"2016_Nance,John_FinalApproach_MY.txt",FIC,English,Mystery,2016,Nance,John,FinalApproach,187011,73,17.7530852478,4.3528823619,-2.269,0.21512,-3.077,4.17,https://www.goodreads.com/search?q=John+Nance+Final+Approach
"2016_Ndiaye,Marie_Ladivine_CT.txt",FIC,English,Unkown,2016,Ndiaye,Marie,Ladivine,115472,19,29.0276520865,4.4435499252,-2.4708,0.12316,-3.0877,3.31,https://www.goodreads.com/search?q=Marie+Ndiaye+Ladivine
"2016_Neilson,David_Dr.FellandthePlaygroundofDoom_MG.txt",FIC,English,Middle Grade,2016,Neilson,David,DrFellandthePlaygroundofDoom,58274,24,16.1602884082,4.3540962397,-2.3036,0.17053,-2.8711,3.94,https://www.goodreads.com/search?q=+Dr+Fellandthe+Playgroundof+Doom
"2016_Neuvel,Sylvain_SleepingGiants_SF.txt",FIC,English,Science Fiction,2016,Neuvel,Sylvain,SleepingGiants,95299,17,12.8383402937,4.0167509168,-2.1226,0.29065,-2.9031,3.83,https://www.goodreads.com/search?q=Sylvain+Neuvel+Sleeping+Giants
"2016_Nguyen,VietThanh_TheSympathizer_PW.txt",FIC,English,Unkown,2016,Nguyen,VietThanh,TheSympathizer,160442,40,18.9312094395,4.3254736812,-2.2261,0.18736,-2.9715,3.99,https://www.goodreads.com/search?q=+The+Sympathizer
"2016_Nijkamp,Mariaeke_ThisIsWhereItEnds_YA.txt",FIC,English,Young Adult,2016,Nijkamp,Mariaeke,ThisIsWhereItEnds,67256,37,11.5838787461,3.9611640155,-2.3851,0.24048,-3.0186,3.69,https://www.goodreads.com/search?q=+This+Is+Where+It+Ends
"2016_Niven,Jennifer_HoldingUptheUniverse_YA.txt",FIC,English,Young Adult,2016,Niven,Jennifer,HoldingUpTheUniverse,102090,50,14.2563887725,3.8232283418,-2.435,0.20372,-3.0787,3.78,https://www.goodreads.com/search?q=Jennifer+Niven+Holding+Up+The+Universe
"2016_Noah,Trevor_BornaCrime_ME.txt",NON,English,Memoir,2016,Noah,Trevor,BornaCrime,107198,37,13.8929497149,3.9904961874,-2.1921,0.14126,-2.819,4.48,https://www.goodreads.com/search?q=+Borna+Crime
"2016_Novey,Idra_WaysToDisappear_CT.txt",FIC,English,Unkown,2016,Novey,Idra,WaystoDisappear,42531,14,17.5820587019,4.2087755048,-2.4984,0.11108,-2.9586,3.46,https://www.goodreads.com/search?q=+Waysto+Disappear
"2016_Oates,Joyce_TheManWithoutAShadow_CT.txt",FIC,English,Unkown,2016,Oates,Joyce,TheManWithoutaShadow,127045,37,16.0592845405,4.4601157715,-2.2507,0.18205,-2.9407,3.64,https://www.goodreads.com/search?q=+The+Man+Withouta+Shadow
"2016_Ohler,Norman_BlitzedDrugsinNaziGermany_HIST.txt",NON,English,Historical,2016,Ohler,Norman,Blitzed:DrugsinNaziGermany,76835,42,25.4420529801,4.8087765012,-2.351,0.079536,-2.8623,4.03,https://www.goodreads.com/search?q=+Blitzed:+Drugsin+Nazi+Germany
"2016_Oliva,Alexandra_TheLastOne_SF.txt",FIC,English,Science Fiction,2016,Oliva,Alexandra,TheLastOne,122023,25,13.7305052324,4.138638762,-2.0573,0.35032,-2.897,3.63,https://www.goodreads.com/search?q=Alexandra+Oliva+The+Last+One
"2016_Olsen,Gregg_TheSoundofRain_MY.txt",FIC,English,Mystery,2016,Olsen,Gregg,TheSoundofRain,121443,36,11.348752453,3.8708451282,-2.4087,0.19879,-3.1046,4.1,https://www.goodreads.com/search?q=+The+Soundof+Rain
"2016_Olson,James_MyLai_HIST.txt",NON,English,Historical,2016,"Olson,etal",James,MyLai:ABriefHistorywithDocuments,84839,71,20.7025378233,4.4523061438,-1.9705,0.20584,-2.7025,3.88,https://www.goodreads.com/search?q=+My+Lai:+A+Brief+Historywith+Documents
"2016_ONan,Stewart_CityOfSecrets_CT.txt",FIC,English,Unkown,2016,O'Nan,Stewart,CityofSecrets,59010,29,15.4963235294,4.2535787321,-2.3229,0.25968,-2.9699,3.89,https://www.goodreads.com/search?q=+Cityof+Secrets
"2016_OReilly,Bill_KillingTheRisingSun_HIST.txt",NON,English,Historical,2016,OReilly,Bill,KillingtheRisingSun:HowAmericaVanquishedWorldWarIIJapan,84462,66,21.3719635628,4.697164635,-2.2315,0.16753,-2.8358,4.34,https://www.goodreads.com/search?q=+Killingthe+Rising+Sun:+How+America+Vanquished+World+War+I+I+Japan
"2016_Osborne,Lawrence_HuntersInTheDark_CT.txt",FIC,English,Unkown,2016,Osborne,Lawrence,HuntersintheDark,109999,25,15.0477428181,4.1227400051,-2.327,0.24217,-3.0584,3.72,https://www.goodreads.com/search?q=+Huntersinthe+Dark
"2016_Oz,Amos_Judas_CT.txt",FIC,English,Unkown,2016,Oz,Amos,Judas,108861,33,20.2494419643,4.2648282433,-2.1527,0.27816,-2.9332,3.85,https://www.goodreads.com/search?q=Amos+Oz+Judas
"2016_Pachett,Ann_Commonwealth_BS.txt",FIC,English,Unkown,2016,Pachett,Ann,Commonwealth,124420,50,16.1984116651,4.1085165866,-2.3862,0.13943,-3.0245,3.82,https://www.goodreads.com/search?q=+Commonwealth
"2016_Palacio,Derek_TheMortifications_CT.txt",FIC,English,Unkown,2016,Palacio,Derek,TheMortifications,115662,30,17.1047027507,4.2246585405,-2.1679,0.29974,-2.9827,3.18,https://www.goodreads.com/search?q=Derek+Palacio+The+Mortifications
"2016_Palmer,Matthew_TheWolfOfSarajevo_CT.txt",FIC,English,Unkown,2016,Palmer,Matthew,TheWolfofSarajevo,121945,65,13.203226505,4.322449376,-2.176,0.2586,-2.9304,3.76,https://www.goodreads.com/search?q=+The+Wolfof+Sarajevo
"2016_Pankhurst,Carolyn_Harmony_CT.txt",FIC,English,Unkown,2016,Pankhurst,Carolyn,Harmony,105165,26,17.2035007361,3.9623663269,-2.2344,0.31026,-3.0192,4.12,https://www.goodreads.com/search?q=+Harmony
"2016_Paris,BA_BehindClosedDoors_MY.txt",FIC,English,Mystery,2016,Paris,BA,BehindClosedDoors,116893,31,17.997382602,3.8881187817,-2.2888,0.22596,-3.0678,3.97,https://www.goodreads.com/search?q=BA+Paris+Behind+Closed+Doors
"2016_Park,LindaSue_Wing&ClawForestOfWonders_CT.txt",FIC,English,Unkown,2016,Park,LindaSue,Wing&Claw:ForestofWonders,75005,22,12.8169856459,4.1918334014,-2.2945,0.18299,-2.8919,4.43,https://www.goodreads.com/search?q=+Wing&+Claw:+Forestof+Wonders
"2016_Parr,Delia_TheMidwifesDilemma_ROM.txt",FIC,English,Romance,2016,Parr,Delia,TheMidwife'sDilemma,108527,46,20.628587721,4.1211099009,-2.2589,0.26633,-3.0304,4.02,https://www.goodreads.com/search?q=Delia+Parr+The+Midwife's+Dilemma
"2016_Patterson,James_15thAffair_MY.txt",FIC,English,Mystery,2016,Patterson,James,15thAffair,80903,53,13.8508816983,4.0180758711,-2.1996,0.29551,-2.9317,4.12,https://www.goodreads.com/search?q=James+Patterson+15th+Affair
"2016_Patterson,James_Bullseye_MY.txt",FIC,English,Mystery,2016,Patterson,James,Bullseye,83268,45,14.7064641469,4.2048132039,-2.1923,0.27107,-2.8912,3.94,https://www.goodreads.com/search?q=James+Patterson+Bullseye
"2016_Patterson,James_CrossTheLine_BS.txt",FIC,English,Unkown,2016,Patterson,James,CrosstheLine,94172,66,13.9679620291,4.1787618149,-2.2127,0.23195,-2.8824,4.07,https://www.goodreads.com/search?q=+Crossthe+Line
"2016_Paul,Gill_TheSecretWife_ROM.txt",FIC,English,Romance,2016,Paul,Gill,TheSecretWife,139665,69,17.6925513048,4.2756454531,-2.3543,0.20362,-3.085,4.18,https://www.goodreads.com/search?q=Gill+Paul+The+Secret+Wife
"2016_Pembrery,Daniel_TheHarbourMaster_MY.txt",FIC,English,Mystery,2016,Pembrey,Daniel,TheHarbourMaster,99253,52,12.2112450787,4.2420655584,-2.3809,0.22458,-3.0197,3.48,https://www.goodreads.com/search?q=Daniel+Pembrey+The+Harbour+Master
"2016_Penkov,Miroslav_StorkMountain_CT.txt",FIC,English,Unkown,2016,Penkov,Miroslav,StorkMountain,124553,45,13.9884321653,4.085938409,-2.3079,0.18832,-2.983,3.79,https://www.goodreads.com/search?q=Miroslav+Penkov+Stork+Mountain
"2016_Penny,Louise_AGreatReckoning_BS.txt",FIC,English,Unkown,2016,Penny,Louise,AGreatReckoning,158841,61,11.2009731331,4.2604240113,-2.3123,0.2184,-3.0686,4.42,https://www.goodreads.com/search?q=Louise+Penny+A+Great+Reckoning
"2016_Pennypcker,Sara_Pax_CT.txt",FIC,English,Unkown,2016,Pennypacker,Sara,Pax,60816,8,13.0310692093,4.0898317968,-2.1611,0.32729,-2.8825,3.94,https://www.goodreads.com/search?q=Sara+Pennypacker+Pax
"2016_Perini,Robin_ForgottenSecrets_MY.txt",FIC,English,Mystery,2016,Perini,Robin,ForgottenSecrets,125113,48,10.6788152953,4.2292467734,-2.3281,0.1958,-3.0217,4.23,https://www.goodreads.com/search?q=Robin+Perini+Forgotten+Secrets
"2016_Perri,Camille_TheAssistants_CT.txt",FIC,English,Unkown,2016,Perri,Camille,TheAssistants,85332,22,14.6442423202,4.1102684773,-2.3919,0.20114,-2.9969,3.47,https://www.goodreads.com/search?q=Camille+Perri+The+Assistants
"2016_Persons,Larry_TheWayThaisLead_HIST.txt",NON,English,Historical,2016,Persons,Larry,TheWayThaisLead:FaceasSocialCapital,86766,11,17.9268595041,4.7874907526,-2.2731,0.11314,-2.855,4.06,https://www.goodreads.com/search?q=+The+Way+Thais+Lead:+Faceas+Social+Capital
"2016_Petriello,David_BacteriaandBayonets_HIST.txt",NON,English,Historical,2016,Petriello,David,BacteriaandBayonets:TheImpactofDiseaseinAmericanMilitaryHistory,90551,66,26.3997084548,4.8604197645,-2.3434,0.088606,-2.8612,4.0,https://www.goodreads.com/search?q=+Bacteriaand+Bayonets:+The+Impactof+Diseasein+American+Military+History
"2016_Picoult,Jodi_SmallGreatThings_BS.txt",FIC,English,Unkown,2016,Picoult,Jodi,SmallGreatThings,193310,82,14.9424132334,3.9857040654,-2.3463,0.20285,-3.1435,4.34,https://www.goodreads.com/search?q=Jodi+Picoult+Small+Great+Things
"2016_Pierce,Blake_ATraceofDeath_MY.txt",FIC,English,Mystery,2016,Pierce,Blake,ATraceofDeath,74943,30,13.1133858268,4.1075327076,-2.2327,0.30761,-2.9741,4.08,https://www.goodreads.com/search?q=+A+Traceof+Death
"2016_Pierce,Blake_CausetoRun_MY.txt",FIC,English,Mystery,2016,Pierce,Blake,CausetoRun,78875,35,10.8047945205,4.1149441786,-2.1218,0.3622,-2.9066,4.08,https://www.goodreads.com/search?q=+Causeto+Run
"2016_Pinckney,Darryl_BlackDeutschland_CT.txt",FIC,English,Unkown,2016,Pinckney,Darryl,BlackDeutschland,112589,45,17.7221784983,4.224399201,-2.4202,0.18484,-3.0801,2.91,https://www.goodreads.com/search?q=Darryl+Pinckney+Black+Deutschland
"2016_Pipkin,John_TheBlindAstronomersDaughter_CT.txt",FIC,English,Unkown,2016,Pipkin,John,TheBlindAstronomer'sDaughter,170489,66,24.7695772192,4.3116841268,-2.2969,0.19899,-3.1073,3.54,https://www.goodreads.com/search?q=John+Pipkin+The+Blind+Astronomer's+Daughter
"2016_Pitt-Brooke,David_CrossingHomeGround_ME.txt",NON,English,Memoir,2016,Pitt-Brooke,David,CrossingHomeGround,108474,6,19.7046321526,4.5558892509,-2.152,0.23768,-2.8631,4.3,https://www.goodreads.com/search?q=David+Pitt-Brooke+Crossing+Home+Ground
"2016_Pittard,Hannah_ListenToMe_CT.txt",FIC,English,Unkown,2016,Pittard,Hannah,ListentoMe,61888,9,13.1732652192,4.1903218795,-2.359,0.15977,-2.9052,4.03,https://www.goodreads.com/search?q=+Listento+Me
"2016_Poliner,Elizabeth_AsCloseToUsAsBreathing_CT.txt",FIC,English,Unkown,2016,Poliner,Elizabeth,AsClosetoUsasBreathing,134206,63,18.8969304421,4.19509977,-2.3455,0.14101,-3.0119,3.66,https://www.goodreads.com/search?q=+As+Closeto+Usas+Breathing
"2016_Pollack,Eileen_APerfectLife_CT.txt",FIC,English,Unkown,2016,Pollack,Eileen,APerfectLife,125643,41,13.9961011474,4.0252996887,-2.2904,0.21553,-3.0104,3.3,https://www.goodreads.com/search?q=Eileen+Pollack+A+Perfect+Life
"2016_Pollock,DonaldRay_TheHeavenlyTable_CT.txt",FIC,English,Unkown,2016,Pollock,DonaldRay,TheHeavenlyTable,154533,82,19.7058148432,4.0898459936,-2.397,0.25509,-3.1745,4.08,https://www.goodreads.com/search?q=+The+Heavenly+Table
"2016_Prentiss,Molly_TuesdayNightsIn1980_CT.txt",FIC,English,Unkown,2016,Prentiss,Molly,TuesdayNightsin1980,113457,39,17.780441937,4.1782892333,-2.3111,0.17527,-2.9747,3.73,https://www.goodreads.com/search?q=+Tuesday+Nightsin1980
"2016_Preston,Douglas_TheObsidianChamber_BS.txt",FIC,English,Unkown,2016,Preston,Douglas,TheObsidianChamber,131064,46,15.3076384022,4.3888704012,-2.19,0.19978,-2.8994,3.97,https://www.goodreads.com/search?q=Douglas+Preston+The+Obsidian+Chamber
"2016_Prose,Francine_MisterMonkey_CT.txt",FIC,English,Unkown,2016,Prose,Francine,MisterMonkey,98872,54,15.5728461175,4.2573610241,-2.3478,0.083261,-2.8786,3.42,https://www.goodreads.com/search?q=Francine+Prose+Mister+Monkey
